SchemaName,Type,SourceEntity,TargetEntity,SourceAttribute,TargetAttribute,IntersectEntity
msdyn_knowledgemanagementsetting_UserEntityInstanceDatas,OneToMany,msdyn_knowledgemanagementsetting,userentityinstancedata,msdyn_knowledgemanagementsettingid,objectid,
msdyn_knowledgemanagementsetting_ProcessSession,OneToMany,msdyn_knowledgemanagementsetting,processsession,msdyn_knowledgemanagementsettingid,regardingobjectid,
msdyn_knowledgemanagementsetting_BulkDeleteFailures,OneToMany,msdyn_knowledgemanagementsetting,bulkdeletefailure,msdyn_knowledgemanagementsettingid,regardingobjectid,
msdyn_knowledgemanagementsetting_PrincipalObjectAttributeAccesses,OneToMany,msdyn_knowledgemanagementsetting,principalobjectattributeaccess,msdyn_knowledgemanagementsettingid,objectid,
msdyn_knowledgepersonalfilter_SyncErrors,OneToMany,msdyn_knowledgepersonalfilter,syncerror,msdyn_knowledgepersonalfilterid,regardingobjectid,
msdyn_knowledgepersonalfilter_DuplicateMatchingRecord,OneToMany,msdyn_knowledgepersonalfilter,duplicaterecord,msdyn_knowledgepersonalfilterid,duplicaterecordid,
msdyn_knowledgepersonalfilter_DuplicateBaseRecord,OneToMany,msdyn_knowledgepersonalfilter,duplicaterecord,msdyn_knowledgepersonalfilterid,baserecordid,
msdyn_knowledgepersonalfilter_AsyncOperations,OneToMany,msdyn_knowledgepersonalfilter,asyncoperation,msdyn_knowledgepersonalfilterid,regardingobjectid,
msdyn_knowledgepersonalfilter_MailboxTrackingFolders,OneToMany,msdyn_knowledgepersonalfilter,mailboxtrackingfolder,msdyn_knowledgepersonalfilterid,regardingobjectid,
msdyn_knowledgepersonalfilter_UserEntityInstanceDatas,OneToMany,msdyn_knowledgepersonalfilter,userentityinstancedata,msdyn_knowledgepersonalfilterid,objectid,
msdyn_knowledgepersonalfilter_ProcessSession,OneToMany,msdyn_knowledgepersonalfilter,processsession,msdyn_knowledgepersonalfilterid,regardingobjectid,
msdyn_knowledgepersonalfilter_BulkDeleteFailures,OneToMany,msdyn_knowledgepersonalfilter,bulkdeletefailure,msdyn_knowledgepersonalfilterid,regardingobjectid,
msdyn_knowledgepersonalfilter_PrincipalObjectAttributeAccesses,OneToMany,msdyn_knowledgepersonalfilter,principalobjectattributeaccess,msdyn_knowledgepersonalfilterid,objectid,
msdyn_knowledgepersonalfilter_DeletedItemReferences,OneToMany,msdyn_knowledgepersonalfilter,deleteditemreference,msdyn_knowledgepersonalfilterid,deletedobject,
msdyn_knowledgesearchfilter_SyncErrors,OneToMany,msdyn_knowledgesearchfilter,syncerror,msdyn_knowledgesearchfilterid,regardingobjectid,
msdyn_knowledgesearchfilter_DuplicateMatchingRecord,OneToMany,msdyn_knowledgesearchfilter,duplicaterecord,msdyn_knowledgesearchfilterid,duplicaterecordid,
msdyn_knowledgesearchfilter_DuplicateBaseRecord,OneToMany,msdyn_knowledgesearchfilter,duplicaterecord,msdyn_knowledgesearchfilterid,baserecordid,
msdyn_knowledgesearchfilter_AsyncOperations,OneToMany,msdyn_knowledgesearchfilter,asyncoperation,msdyn_knowledgesearchfilterid,regardingobjectid,
msdyn_knowledgesearchfilter_MailboxTrackingFolders,OneToMany,msdyn_knowledgesearchfilter,mailboxtrackingfolder,msdyn_knowledgesearchfilterid,regardingobjectid,
msdyn_knowledgesearchfilter_UserEntityInstanceDatas,OneToMany,msdyn_knowledgesearchfilter,userentityinstancedata,msdyn_knowledgesearchfilterid,objectid,
msdyn_knowledgesearchfilter_ProcessSession,OneToMany,msdyn_knowledgesearchfilter,processsession,msdyn_knowledgesearchfilterid,regardingobjectid,
msdyn_knowledgesearchfilter_BulkDeleteFailures,OneToMany,msdyn_knowledgesearchfilter,bulkdeletefailure,msdyn_knowledgesearchfilterid,regardingobjectid,
msdyn_knowledgesearchfilter_PrincipalObjectAttributeAccesses,OneToMany,msdyn_knowledgesearchfilter,principalobjectattributeaccess,msdyn_knowledgesearchfilterid,objectid,
msdyn_knowledgesearchinsight_SyncErrors,OneToMany,msdyn_knowledgesearchinsight,syncerror,msdyn_knowledgesearchinsightid,regardingobjectid,
msdyn_knowledgesearchinsight_DuplicateMatchingRecord,OneToMany,msdyn_knowledgesearchinsight,duplicaterecord,msdyn_knowledgesearchinsightid,duplicaterecordid,
msdyn_knowledgesearchinsight_DuplicateBaseRecord,OneToMany,msdyn_knowledgesearchinsight,duplicaterecord,msdyn_knowledgesearchinsightid,baserecordid,
msdyn_knowledgesearchinsight_AsyncOperations,OneToMany,msdyn_knowledgesearchinsight,asyncoperation,msdyn_knowledgesearchinsightid,regardingobjectid,
msdyn_knowledgesearchinsight_MailboxTrackingFolders,OneToMany,msdyn_knowledgesearchinsight,mailboxtrackingfolder,msdyn_knowledgesearchinsightid,regardingobjectid,
msdyn_knowledgesearchinsight_UserEntityInstanceDatas,OneToMany,msdyn_knowledgesearchinsight,userentityinstancedata,msdyn_knowledgesearchinsightid,objectid,
msdyn_knowledgesearchinsight_ProcessSession,OneToMany,msdyn_knowledgesearchinsight,processsession,msdyn_knowledgesearchinsightid,regardingobjectid,
msdyn_knowledgesearchinsight_BulkDeleteFailures,OneToMany,msdyn_knowledgesearchinsight,bulkdeletefailure,msdyn_knowledgesearchinsightid,regardingobjectid,
msdyn_knowledgesearchinsight_PrincipalObjectAttributeAccesses,OneToMany,msdyn_knowledgesearchinsight,principalobjectattributeaccess,msdyn_knowledgesearchinsightid,objectid,
msdyn_knowledgesearchinsight_DeletedItemReferences,OneToMany,msdyn_knowledgesearchinsight,deleteditemreference,msdyn_knowledgesearchinsightid,deletedobject,
msdyn_longrunningjobstatus_SyncErrors,OneToMany,msdyn_longrunningjobstatus,syncerror,msdyn_longrunningjobstatusid,regardingobjectid,
msdyn_longrunningjobstatus_DuplicateMatchingRecord,OneToMany,msdyn_longrunningjobstatus,duplicaterecord,msdyn_longrunningjobstatusid,duplicaterecordid,
msdyn_longrunningjobstatus_DuplicateBaseRecord,OneToMany,msdyn_longrunningjobstatus,duplicaterecord,msdyn_longrunningjobstatusid,baserecordid,
msdyn_longrunningjobstatus_AsyncOperations,OneToMany,msdyn_longrunningjobstatus,asyncoperation,msdyn_longrunningjobstatusid,regardingobjectid,
msdyn_longrunningjobstatus_MailboxTrackingFolders,OneToMany,msdyn_longrunningjobstatus,mailboxtrackingfolder,msdyn_longrunningjobstatusid,regardingobjectid,
msdyn_longrunningjobstatus_UserEntityInstanceDatas,OneToMany,msdyn_longrunningjobstatus,userentityinstancedata,msdyn_longrunningjobstatusid,objectid,
msdyn_longrunningjobstatus_ProcessSession,OneToMany,msdyn_longrunningjobstatus,processsession,msdyn_longrunningjobstatusid,regardingobjectid,
msdyn_longrunningjobstatus_BulkDeleteFailures,OneToMany,msdyn_longrunningjobstatus,bulkdeletefailure,msdyn_longrunningjobstatusid,regardingobjectid,
msdyn_longrunningjobstatus_PrincipalObjectAttributeAccesses,OneToMany,msdyn_longrunningjobstatus,principalobjectattributeaccess,msdyn_longrunningjobstatusid,objectid,
msdyn_longrunningjobstatus_DeletedItemReferences,OneToMany,msdyn_longrunningjobstatus,deleteditemreference,msdyn_longrunningjobstatusid,deletedobject,
msdyn_mobileapp_SyncErrors,OneToMany,msdyn_mobileapp,syncerror,msdyn_mobileappid,regardingobjectid,
msdyn_mobileapp_DuplicateMatchingRecord,OneToMany,msdyn_mobileapp,duplicaterecord,msdyn_mobileappid,duplicaterecordid,
msdyn_mobileapp_DuplicateBaseRecord,OneToMany,msdyn_mobileapp,duplicaterecord,msdyn_mobileappid,baserecordid,
msdyn_mobileapp_AsyncOperations,OneToMany,msdyn_mobileapp,asyncoperation,msdyn_mobileappid,regardingobjectid,
msdyn_mobileapp_MailboxTrackingFolders,OneToMany,msdyn_mobileapp,mailboxtrackingfolder,msdyn_mobileappid,regardingobjectid,
msdyn_mobileapp_UserEntityInstanceDatas,OneToMany,msdyn_mobileapp,userentityinstancedata,msdyn_mobileappid,objectid,
msdyn_mobileapp_ProcessSession,OneToMany,msdyn_mobileapp,processsession,msdyn_mobileappid,regardingobjectid,
msdyn_mobileapp_BulkDeleteFailures,OneToMany,msdyn_mobileapp,bulkdeletefailure,msdyn_mobileappid,regardingobjectid,
msdyn_mobileapp_PrincipalObjectAttributeAccesses,OneToMany,msdyn_mobileapp,principalobjectattributeaccess,msdyn_mobileappid,objectid,
msdyn_mobileapp_FileAttachments,OneToMany,msdyn_mobileapp,fileattachment,msdyn_mobileappid,objectid,
msdyn_modulerundetail_SyncErrors,OneToMany,msdyn_modulerundetail,syncerror,msdyn_modulerundetailid,regardingobjectid,
msdyn_modulerundetail_DuplicateMatchingRecord,OneToMany,msdyn_modulerundetail,duplicaterecord,msdyn_modulerundetailid,duplicaterecordid,
msdyn_modulerundetail_DuplicateBaseRecord,OneToMany,msdyn_modulerundetail,duplicaterecord,msdyn_modulerundetailid,baserecordid,
msdyn_modulerundetail_AsyncOperations,OneToMany,msdyn_modulerundetail,asyncoperation,msdyn_modulerundetailid,regardingobjectid,
msdyn_modulerundetail_MailboxTrackingFolders,OneToMany,msdyn_modulerundetail,mailboxtrackingfolder,msdyn_modulerundetailid,regardingobjectid,
msdyn_modulerundetail_UserEntityInstanceDatas,OneToMany,msdyn_modulerundetail,userentityinstancedata,msdyn_modulerundetailid,objectid,
msdyn_modulerundetail_ProcessSession,OneToMany,msdyn_modulerundetail,processsession,msdyn_modulerundetailid,regardingobjectid,
msdyn_modulerundetail_BulkDeleteFailures,OneToMany,msdyn_modulerundetail,bulkdeletefailure,msdyn_modulerundetailid,regardingobjectid,
msdyn_modulerundetail_PrincipalObjectAttributeAccesses,OneToMany,msdyn_modulerundetail,principalobjectattributeaccess,msdyn_modulerundetailid,objectid,
msdyn_msdyn_kbattachment_knowledgearticle_DeletedItemReferences,OneToMany,msdyn_msdyn_kbattachment_knowledgearticle,deleteditemreference,msdyn_msdyn_kbattachment_knowledgearticleid,deletedobject,
msdyn_operationset_SyncErrors,OneToMany,msdyn_operationset,syncerror,msdyn_operationsetid,regardingobjectid,
msdyn_operationset_DuplicateMatchingRecord,OneToMany,msdyn_operationset,duplicaterecord,msdyn_operationsetid,duplicaterecordid,
msdyn_operationset_DuplicateBaseRecord,OneToMany,msdyn_operationset,duplicaterecord,msdyn_operationsetid,baserecordid,
msdyn_operationset_AsyncOperations,OneToMany,msdyn_operationset,asyncoperation,msdyn_operationsetid,regardingobjectid,
msdyn_operationset_MailboxTrackingFolders,OneToMany,msdyn_operationset,mailboxtrackingfolder,msdyn_operationsetid,regardingobjectid,
msdyn_operationset_UserEntityInstanceDatas,OneToMany,msdyn_operationset,userentityinstancedata,msdyn_operationsetid,objectid,
msdyn_operationset_ProcessSession,OneToMany,msdyn_operationset,processsession,msdyn_operationsetid,regardingobjectid,
msdyn_operationset_BulkDeleteFailures,OneToMany,msdyn_operationset,bulkdeletefailure,msdyn_operationsetid,regardingobjectid,
msdyn_operationset_PrincipalObjectAttributeAccesses,OneToMany,msdyn_operationset,principalobjectattributeaccess,msdyn_operationsetid,objectid,
msdyn_operationset_msdyn_operationsetdetail_operationset,OneToMany,msdyn_operationset,msdyn_operationsetdetail,msdyn_operationsetid,msdyn_operationset,
msdyn_operationset_DeletedItemReferences,OneToMany,msdyn_operationset,deleteditemreference,msdyn_operationsetid,deletedobject,
msdyn_operationsetdetail_SyncErrors,OneToMany,msdyn_operationsetdetail,syncerror,msdyn_operationsetdetailid,regardingobjectid,
msdyn_operationsetdetail_DuplicateMatchingRecord,OneToMany,msdyn_operationsetdetail,duplicaterecord,msdyn_operationsetdetailid,duplicaterecordid,
msdyn_operationsetdetail_DuplicateBaseRecord,OneToMany,msdyn_operationsetdetail,duplicaterecord,msdyn_operationsetdetailid,baserecordid,
msdyn_operationsetdetail_AsyncOperations,OneToMany,msdyn_operationsetdetail,asyncoperation,msdyn_operationsetdetailid,regardingobjectid,
msdyn_operationsetdetail_MailboxTrackingFolders,OneToMany,msdyn_operationsetdetail,mailboxtrackingfolder,msdyn_operationsetdetailid,regardingobjectid,
msdyn_operationsetdetail_UserEntityInstanceDatas,OneToMany,msdyn_operationsetdetail,userentityinstancedata,msdyn_operationsetdetailid,objectid,
msdyn_operationsetdetail_ProcessSession,OneToMany,msdyn_operationsetdetail,processsession,msdyn_operationsetdetailid,regardingobjectid,
msdyn_operationsetdetail_BulkDeleteFailures,OneToMany,msdyn_operationsetdetail,bulkdeletefailure,msdyn_operationsetdetailid,regardingobjectid,
msdyn_operationsetdetail_PrincipalObjectAttributeAccesses,OneToMany,msdyn_operationsetdetail,principalobjectattributeaccess,msdyn_operationsetdetailid,objectid,
msdyn_operationsetdetail_DeletedItemReferences,OneToMany,msdyn_operationsetdetail,deleteditemreference,msdyn_operationsetdetailid,deletedobject,
msdyn_organizationalunit_SyncErrors,OneToMany,msdyn_organizationalunit,syncerror,msdyn_organizationalunitid,regardingobjectid,
msdyn_organizationalunit_DuplicateMatchingRecord,OneToMany,msdyn_organizationalunit,duplicaterecord,msdyn_organizationalunitid,duplicaterecordid,
msdyn_organizationalunit_DuplicateBaseRecord,OneToMany,msdyn_organizationalunit,duplicaterecord,msdyn_organizationalunitid,baserecordid,
msdyn_organizationalunit_AsyncOperations,OneToMany,msdyn_organizationalunit,asyncoperation,msdyn_organizationalunitid,regardingobjectid,
msdyn_organizationalunit_MailboxTrackingFolders,OneToMany,msdyn_organizationalunit,mailboxtrackingfolder,msdyn_organizationalunitid,regardingobjectid,
msdyn_organizationalunit_UserEntityInstanceDatas,OneToMany,msdyn_organizationalunit,userentityinstancedata,msdyn_organizationalunitid,objectid,
msdyn_organizationalunit_ProcessSession,OneToMany,msdyn_organizationalunit,processsession,msdyn_organizationalunitid,regardingobjectid,
msdyn_organizationalunit_BulkDeleteFailures,OneToMany,msdyn_organizationalunit,bulkdeletefailure,msdyn_organizationalunitid,regardingobjectid,
msdyn_organizationalunit_PrincipalObjectAttributeAccesses,OneToMany,msdyn_organizationalunit,principalobjectattributeaccess,msdyn_organizationalunitid,objectid,
msdyn_organizationalunit_Annotations,OneToMany,msdyn_organizationalunit,annotation,msdyn_organizationalunitid,objectid,
msdyn_msdyn_organizationalunit_bookableresource_organizationalunit,OneToMany,msdyn_organizationalunit,bookableresource,msdyn_organizationalunitid,msdyn_organizationalunit,
msdyn_organizationalunit_requirementorganizationunit_OrganizationalUnit,OneToMany,msdyn_organizationalunit,msdyn_requirementorganizationunit,msdyn_organizationalunitid,msdyn_organizationalunit,
msdyn_msdyn_organizationalunit_msdyn_projectteam_organizationalunit,OneToMany,msdyn_organizationalunit,msdyn_projectteam,msdyn_organizationalunitid,msdyn_organizationalunit,
msdyn_projectparameter_defaultorganizationalunit,OneToMany,msdyn_organizationalunit,msdyn_projectparameter,msdyn_organizationalunitid,msdyn_defaultorganizationalunit,
proj_msdyn_ProjectRequest_ContractingUnit_msdy,OneToMany,msdyn_organizationalunit,msdyn_projectrequest,msdyn_organizationalunitid,proj_contractingunit,
msdyn_organizationalunit_projecttask_aspn_aspentask,OneToMany,msdyn_organizationalunit,aspn_aspentask,msdyn_organizationalunitid,msdyn_resourceorganizationalunitid,
msdyn_organizationalunit_projecttask,OneToMany,msdyn_organizationalunit,msdyn_projecttask,msdyn_organizationalunitid,msdyn_resourceorganizationalunitid,
msdyn_organizationalunit_DeletedItemReferences,OneToMany,msdyn_organizationalunit,deleteditemreference,msdyn_organizationalunitid,deletedobject,
