SchemaName,Type,SourceEntity,TargetEntity,SourceAttribute,TargetAttribute
msdyn_bookingalertstatus_adx_inviteredemptions,OneToMany,msdyn_bookingalertstatus,adx_inviteredemption,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_adx_portalcomments,OneToMany,msdyn_bookingalertstatus,adx_portalcomment,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_msdyn_bookingalerts,OneToMany,msdyn_bookingalertstatus,msdyn_bookingalert,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_chats,OneToMany,msdyn_bookingalertstatus,chat,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_Appointments,OneToMany,msdyn_bookingalertstatus,appointment,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_Emails,OneToMany,msdyn_bookingalertstatus,email,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_Faxes,OneToMany,msdyn_bookingalertstatus,fax,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_Letters,OneToMany,msdyn_bookingalertstatus,letter,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_PhoneCalls,OneToMany,msdyn_bookingalertstatus,phonecall,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_Tasks,OneToMany,msdyn_bookingalertstatus,task,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_SocialActivities,OneToMany,msdyn_bookingalertstatus,socialactivity,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_connections1,OneToMany,msdyn_bookingalertstatus,connection,msdyn_bookingalertstatusid,record1id
msdyn_bookingalertstatus_connections2,OneToMany,msdyn_bookingalertstatus,connection,msdyn_bookingalertstatusid,record2id
msdyn_bookingalertstatus_Annotations,OneToMany,msdyn_bookingalertstatus,annotation,msdyn_bookingalertstatusid,objectid
msdyn_bookingalertstatus_qrt_assetmanagementrequestses,OneToMany,msdyn_bookingalertstatus,qrt_assetmanagementrequests,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_qrt_bidissuances,OneToMany,msdyn_bookingalertstatus,qrt_bidissuance,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_qrt_constructionrequestses,OneToMany,msdyn_bookingalertstatus,qrt_constructionrequests,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_qrt_designrequestses,OneToMany,msdyn_bookingalertstatus,qrt_designrequests,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_qrt_developmentrequestses,OneToMany,msdyn_bookingalertstatus,qrt_developmentrequests,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_qrt_engineeringrequestses,OneToMany,msdyn_bookingalertstatus,qrt_engineeringrequests,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_qrt_estimateresquestses,OneToMany,msdyn_bookingalertstatus,qrt_estimateresquests,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_qrt_financerequestses,OneToMany,msdyn_bookingalertstatus,qrt_financerequests,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_qrt_legalrequestses,OneToMany,msdyn_bookingalertstatus,qrt_legalrequests,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_qrt_procurementrequestses,OneToMany,msdyn_bookingalertstatus,qrt_procurementrequests,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_DeletedItemReferences,OneToMany,msdyn_bookingalertstatus,deleteditemreference,msdyn_bookingalertstatusid,deletedobject
msdyn_bookingalertstatus_qrt_AOSSuggestionBoxes,OneToMany,msdyn_bookingalertstatus,qrt_aossuggestionbox,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingalertstatus_qrt_ScheduleRequestses,OneToMany,msdyn_bookingalertstatus,qrt_schedulerequests,msdyn_bookingalertstatusid,regardingobjectid
msdyn_bookingchange_DeletedItemReferences,OneToMany,msdyn_bookingchange,deleteditemreference,msdyn_bookingchangeid,deletedobject
msdyn_bookingrule_adx_inviteredemptions,OneToMany,msdyn_bookingrule,adx_inviteredemption,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_adx_portalcomments,OneToMany,msdyn_bookingrule,adx_portalcomment,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_msdyn_bookingalerts,OneToMany,msdyn_bookingrule,msdyn_bookingalert,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_chats,OneToMany,msdyn_bookingrule,chat,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_Appointments,OneToMany,msdyn_bookingrule,appointment,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_Emails,OneToMany,msdyn_bookingrule,email,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_Faxes,OneToMany,msdyn_bookingrule,fax,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_Letters,OneToMany,msdyn_bookingrule,letter,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_PhoneCalls,OneToMany,msdyn_bookingrule,phonecall,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_Tasks,OneToMany,msdyn_bookingrule,task,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_SocialActivities,OneToMany,msdyn_bookingrule,socialactivity,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_connections1,OneToMany,msdyn_bookingrule,connection,msdyn_bookingruleid,record1id
msdyn_bookingrule_connections2,OneToMany,msdyn_bookingrule,connection,msdyn_bookingruleid,record2id
msdyn_bookingrule_Annotations,OneToMany,msdyn_bookingrule,annotation,msdyn_bookingruleid,objectid
msdyn_bookingrule_qrt_assetmanagementrequestses,OneToMany,msdyn_bookingrule,qrt_assetmanagementrequests,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_qrt_bidissuances,OneToMany,msdyn_bookingrule,qrt_bidissuance,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_qrt_constructionrequestses,OneToMany,msdyn_bookingrule,qrt_constructionrequests,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_qrt_designrequestses,OneToMany,msdyn_bookingrule,qrt_designrequests,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_qrt_developmentrequestses,OneToMany,msdyn_bookingrule,qrt_developmentrequests,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_qrt_engineeringrequestses,OneToMany,msdyn_bookingrule,qrt_engineeringrequests,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_qrt_estimateresquestses,OneToMany,msdyn_bookingrule,qrt_estimateresquests,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_qrt_financerequestses,OneToMany,msdyn_bookingrule,qrt_financerequests,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_qrt_legalrequestses,OneToMany,msdyn_bookingrule,qrt_legalrequests,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_qrt_procurementrequestses,OneToMany,msdyn_bookingrule,qrt_procurementrequests,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_DeletedItemReferences,OneToMany,msdyn_bookingrule,deleteditemreference,msdyn_bookingruleid,deletedobject
msdyn_bookingrule_qrt_AOSSuggestionBoxes,OneToMany,msdyn_bookingrule,qrt_aossuggestionbox,msdyn_bookingruleid,regardingobjectid
msdyn_bookingrule_qrt_ScheduleRequestses,OneToMany,msdyn_bookingrule,qrt_schedulerequests,msdyn_bookingruleid,regardingobjectid
msdyn_msdyn_bookingsetupmetadata_bookableresourcebooking,OneToMany,msdyn_bookingsetupmetadata,bookableresourcebooking,msdyn_bookingsetupmetadataid,msdyn_bookingsetupmetadataid
msdyn_msdyn_bookingsetupmetadata_msdyn_resourcerequirement,OneToMany,msdyn_bookingsetupmetadata,msdyn_resourcerequirement,msdyn_bookingsetupmetadataid,msdyn_bookingsetupmetadataid
msdyn_bookingsetupmetadata_DeletedItemReferences,OneToMany,msdyn_bookingsetupmetadata,deleteditemreference,msdyn_bookingsetupmetadataid,deletedobject
msdyn_businessclosure_DeletedItemReferences,OneToMany,msdyn_businessclosure,deleteditemreference,msdyn_businessclosureid,deletedobject
msdyn_clientextension_DeletedItemReferences,OneToMany,msdyn_clientextension,deleteditemreference,msdyn_clientextensionid,deletedobject
msdyn_msdyn_configuration_msdyn_bookingsetupmetadata_CloneEntityQuery,OneToMany,msdyn_configuration,msdyn_bookingsetupmetadata,msdyn_configurationid,msdyn_cloneentityquery
msdyn_msdyn_configuration_msdyn_bookingsetupmetadata_RetrieveConstraintsQuery,OneToMany,msdyn_configuration,msdyn_bookingsetupmetadata,msdyn_configurationid,msdyn_retrieveconstraintsquery
msdyn_msdyn_configuration_msdyn_bookingsetupmetadata_RetrieveResourcesQuery,OneToMany,msdyn_configuration,msdyn_bookingsetupmetadata,msdyn_configurationid,msdyn_retrieveresourcesquery
msdyn_msdyn_configuration_msdyn_scheduleboardsetting_FilterLayout,OneToMany,msdyn_configuration,msdyn_scheduleboardsetting,msdyn_configurationid,msdyn_filterlayout
msdyn_msdyn_configuration_msdyn_scheduleboardsetting_ResourceCellTemplate,OneToMany,msdyn_configuration,msdyn_scheduleboardsetting,msdyn_configurationid,msdyn_resourcecelltemplate
msdyn_msdyn_configuration_msdyn_scheduleboardsetting_RetrieveResourcesQuery,OneToMany,msdyn_configuration,msdyn_scheduleboardsetting,msdyn_configurationid,msdyn_retrieveresourcesquery
msdyn_configuration_DeletedItemReferences,OneToMany,msdyn_configuration,deleteditemreference,msdyn_configurationid,deletedobject
msdyn_connectordatasource_environmentva_DeletedItemReferences,OneToMany,msdyn_connectordatasource_environmentva,deleteditemreference,msdyn_connectordatasource_environmentvaid,deletedobject
msdyn_copilotinteractions_DeletedItemReferences,OneToMany,msdyn_copilotinteractions,deleteditemreference,msdyn_copilotinteractionsid,deletedobject
msdyn_customcontrolextendedsettings_DeletedItemReferences,OneToMany,msdyn_customcontrolextendedsettings,deleteditemreference,msdyn_customcontrolextendedsettingsid,deletedobject
msdyn_dataflow_dataflowschedule,OneToMany,msdyn_dataflow,msdyn_schedule,msdyn_dataflowid,msdyn_scheduleidref
msdyn_dataflow_datalakefolder_dataflow,OneToMany,msdyn_dataflow,msdyn_dataflow_datalakefolder,msdyn_dataflowid,msdyn_dataflow
msdyn_dfcr_dataflow_connect,OneToMany,msdyn_dataflow,msdyn_dataflowconnectionreference,msdyn_dataflowid,msdyn_dataflow
msdyn_EntityRefreshHistory_DataflowHistor,OneToMany,msdyn_dataflowrefreshhistory,msdyn_entityrefreshhistory,msdyn_dataflowrefreshhistoryid,msdyn_dataflowhistorylookup
msdyn_dataflowrefreshhistory_DeletedItemReferences,OneToMany,msdyn_dataflowrefreshhistory,deleteditemreference,msdyn_dataflowrefreshhistoryid,deletedobject
msdyn_deletedproject_DeletedItemReferences,OneToMany,msdyn_deletedproject,deleteditemreference,msdyn_deletedprojectid,deletedobject
msdyn_uploadrequest_jobstatus,OneToMany,msdyn_dmsrequest,msdyn_dmsrequeststatus,msdyn_dmsrequestid,msdyn_lookupfield_uploadrequest
msdyn_lookupfield_dmssyncrequest,OneToMany,msdyn_dmssyncrequest,msdyn_dmssyncstatus,msdyn_dmssyncrequestid,msdyn_lookupfield_dmssyncrequest
msdyn_dmssyncrequest_DeletedItemReferences,OneToMany,msdyn_dmssyncrequest,deleteditemreference,msdyn_dmssyncrequestid,deletedobject
msdyn_dmssyncstatus_DeletedItemReferences,OneToMany,msdyn_dmssyncstatus,deleteditemreference,msdyn_dmssyncstatusid,deletedobject
msdyn_msdyn_documentheader_msdyn_documentsection_Header,OneToMany,msdyn_documentheader,msdyn_documentsection,msdyn_documentheaderid,msdyn_header
msdyn_documentheader_DeletedItemReferences,OneToMany,msdyn_documentheader,deleteditemreference,msdyn_documentheaderid,deletedobject
msdyn_msdyn_documentheader_msdyn_project_MSProjectDocument,OneToMany,msdyn_documentheader,msdyn_project,msdyn_documentheaderid,msdyn_msprojectdocument
msdyn_documentsection_DeletedItemReferences,OneToMany,msdyn_documentsection,deleteditemreference,msdyn_documentsectionid,deletedobject
msdyn_entityrefreshhistory_DeletedItemReferences,OneToMany,msdyn_entityrefreshhistory,deleteditemreference,msdyn_entityrefreshhistoryid,deletedobject
msdyn_favoriteknowledgearticle_DeletedItemReferences,OneToMany,msdyn_favoriteknowledgearticle,deleteditemreference,msdyn_favoriteknowledgearticleid,deletedobject
msdyn_federatedarticle_msdyn_federatedarticleincident_federatedarticleId,OneToMany,msdyn_federatedarticle,msdyn_federatedarticleincident,msdyn_federatedarticleid,msdyn_federatedarticleid
msdyn_federatedarticle_DeletedItemReferences,OneToMany,msdyn_federatedarticle,deleteditemreference,msdyn_federatedarticleid,deletedobject
msdyn_federatedarticleincident_DeletedItemReferences,OneToMany,msdyn_federatedarticleincident,deleteditemreference,msdyn_federatedarticleincidentid,deletedobject
msdyn_fileupload_DeletedItemReferences,OneToMany,msdyn_fileupload,deleteditemreference,msdyn_fileuploadid,deletedobject
msdyn_flow_actionapprovalmodelrelationship_approvalsteps,OneToMany,msdyn_flow_actionapprovalmodel,msdyn_flow_approvalstep,msdyn_flow_actionapprovalmodelid,msdyn_flow_approvalstep_model
msdyn_flow_actionapprovalmodel_DeletedItemReferences,OneToMany,msdyn_flow_actionapprovalmodel,deleteditemreference,msdyn_flow_actionapprovalmodelid,deletedobject
msdyn_flow_actionapprovalmodel_systemuser_DeletedItemReferences,OneToMany,msdyn_flow_actionapprovalmodel_systemuser,deleteditemreference,msdyn_flow_actionapprovalmodel_systemuserid,deletedobject
msdyn_flow_actionapprovalmodel_team_DeletedItemReferences,OneToMany,msdyn_flow_actionapprovalmodel_team,deleteditemreference,msdyn_flow_actionapprovalmodel_teamid,deletedobject
msdyn_flow_approval_Annotations,OneToMany,msdyn_flow_approval,annotation,msdyn_flow_approvalid,objectid
approvalstageapproval_approval_msdyn_flow_approval,OneToMany,msdyn_flow_approval,approvalstageapproval,msdyn_flow_approvalid,approval
approvalstagecondition_approval_msdyn_flow_approval,OneToMany,msdyn_flow_approval,approvalstagecondition,msdyn_flow_approvalid,approval
approvalstageorder_approval_msdyn_flow_approval,OneToMany,msdyn_flow_approval,approvalstageorder,msdyn_flow_approvalid,approval
msdyn_flow_approvalrelationship_approvalrequests,OneToMany,msdyn_flow_approval,msdyn_flow_approvalrequest,msdyn_flow_approvalid,msdyn_flow_approvalrequest_approval
msdyn_flow_approvalrelationship_approvalresponses,OneToMany,msdyn_flow_approval,msdyn_flow_approvalresponse,msdyn_flow_approvalid,msdyn_flow_approvalresponse_approval
msdyn_flow_approvalrelationship_approvalsteps,OneToMany,msdyn_flow_approval,msdyn_flow_approvalstep,msdyn_flow_approvalid,msdyn_flow_approvalstep_approval
msdyn_flow_approvalrelationship_flowapprovals,OneToMany,msdyn_flow_approval,msdyn_flow_flowapproval,msdyn_flow_approvalid,msdyn_flow_flowapproval_approval
msdyn_flow_approval_DeletedItemReferences,OneToMany,msdyn_flow_approval,deleteditemreference,msdyn_flow_approvalid,deletedobject
approvalstageintelligent_approval_msdyn_flow_approval,OneToMany,msdyn_flow_approval,approvalstageintelligent,msdyn_flow_approvalid,approval
msdyn_flow_approvalrequestrelationship_reassignment,OneToMany,msdyn_flow_approvalrequest,msdyn_flow_approvalrequest,msdyn_flow_approvalrequestid,msdyn_flow_approvalrequest_reassignedfrom
msdyn_flow_approvalrequest_DeletedItemReferences,OneToMany,msdyn_flow_approvalrequest,deleteditemreference,msdyn_flow_approvalrequestid,deletedobject
msdyn_flow_approvalresponse_DeletedItemReferences,OneToMany,msdyn_flow_approvalresponse,deleteditemreference,msdyn_flow_approvalresponseid,deletedobject
msdyn_flow_approvalstep_DeletedItemReferences,OneToMany,msdyn_flow_approvalstep,deleteditemreference,msdyn_flow_approvalstepid,deletedobject
msdyn_flow_awaitallactionapprovalmodelrelationship_approvalsteps,OneToMany,msdyn_flow_awaitallactionapprovalmodel,msdyn_flow_approvalstep,msdyn_flow_awaitallactionapprovalmodelid,msdyn_flow_approvalstep_model
msdyn_flow_awaitallactionapprovalmodel_DeletedItemReferences,OneToMany,msdyn_flow_awaitallactionapprovalmodel,deleteditemreference,msdyn_flow_awaitallactionapprovalmodelid,deletedobject
msdyn_flow_awaitallactionapprovalmodel_team_DeletedItemReferences,OneToMany,msdyn_flow_awaitallactionapprovalmodel_team,deleteditemreference,msdyn_flow_awaitallactionapprovalmodel_teamid,deletedobject
msdyn_flow_awaitallactionapprovalmodel_user_DeletedItemReferences,OneToMany,msdyn_flow_awaitallactionapprovalmodel_user,deleteditemreference,msdyn_flow_awaitallactionapprovalmodel_userid,deletedobject
msdyn_flow_awaitallapprovalmodelrelationship_approvalsteps,OneToMany,msdyn_flow_awaitallapprovalmodel,msdyn_flow_approvalstep,msdyn_flow_awaitallapprovalmodelid,msdyn_flow_approvalstep_model
msdyn_flow_awaitallapprovalmodel_DeletedItemReferences,OneToMany,msdyn_flow_awaitallapprovalmodel,deleteditemreference,msdyn_flow_awaitallapprovalmodelid,deletedobject
msdyn_flow_awaitallmodel_systemuser_DeletedItemReferences,OneToMany,msdyn_flow_awaitallmodel_systemuser,deleteditemreference,msdyn_flow_awaitallmodel_systemuserid,deletedobject
msdyn_flow_awaitallmodel_team_DeletedItemReferences,OneToMany,msdyn_flow_awaitallmodel_team,deleteditemreference,msdyn_flow_awaitallmodel_teamid,deletedobject
msdyn_flow_basicapprovalmodelrelationship_approval,OneToMany,msdyn_flow_basicapprovalmodel,msdyn_flow_approval,msdyn_flow_basicapprovalmodelid,msdyn_flow_approval_basicapprovalmodel
msdyn_flow_basicapprovalmodelrelationship_approvalsteps,OneToMany,msdyn_flow_basicapprovalmodel,msdyn_flow_approvalstep,msdyn_flow_basicapprovalmodelid,msdyn_flow_approvalstep_model
msdyn_flow_basicapprovalmodel_DeletedItemReferences,OneToMany,msdyn_flow_basicapprovalmodel,deleteditemreference,msdyn_flow_basicapprovalmodelid,deletedobject
msdyn_flow_basicapprovalmodel_systemuser_DeletedItemReferences,OneToMany,msdyn_flow_basicapprovalmodel_systemuser,deleteditemreference,msdyn_flow_basicapprovalmodel_systemuserid,deletedobject
msdyn_flow_basicapprovalmodel_team_DeletedItemReferences,OneToMany,msdyn_flow_basicapprovalmodel_team,deleteditemreference,msdyn_flow_basicapprovalmodel_teamid,deletedobject
msdyn_flow_flowapproval_DeletedItemReferences,OneToMany,msdyn_flow_flowapproval,deleteditemreference,msdyn_flow_flowapprovalid,deletedobject
