LogicalName,Label,SchemaName,EntitySetName,IsCustomEntity,IsActivity,PrimaryIdAttribute,PrimaryNameAttribute,Description
userform,User Dashboard,UserForm,userforms,False,False,userformid,name,User-owned dashboards.
usermapping,User Mapping,UserMapping,usermappings,False,False,usermappingid,,User Mapping
usermobileofflineprofilemembership,UserMobileOfflineProfileMembership,usermobileofflineprofilemembership,usermobileofflineprofilememberships,True,False,usermobileofflineprofilemembershipid,name,
userquery,Saved View,UserQuery,userqueries,False,False,userqueryid,name,Saved database query that is owned by a user.
userqueryvisualization,User Chart,UserQueryVisualization,userqueryvisualizations,False,False,userqueryvisualizationid,name,Chart attached to an entity.
userrating,User Rating,userrating,userratings,True,False,userratingid,name,
usersearchfacet,User Search Facet,UserSearchFacet,usersearchfacets,False,False,usersearchfacetid,,
usersettings,User Settings,UserSettings,usersettingscollection,False,False,systemuserid,,User's preferred settings.
uxagentcomponent,UX Agent Component,uxagentcomponent,uxagentcomponents,True,False,uxagentcomponentid,name,
uxagentcomponentrevision,UX Agent Component Revision,uxagentcomponentrevision,uxagentcomponentrevisions,True,False,uxagentcomponentrevisionid,name,
uxagentproject,UX Agent Project,uxagentproject,uxagentprojects,True,False,uxagentprojectid,name,Code projects generated by the UX Agent.
uxagentprojectfile,UX Agent Project File,uxagentprojectfile,uxagentprojectfiles,True,False,uxagentprojectfileid,filename,Files under a UX Agent project.
viewasexamplequestion,ViewAsExampleQuestion,viewasexamplequestion,viewasexamplequestions,True,False,viewasexamplequestionid,query,This fewshot is converted by view
virtualentitymetadata,Virtual Entity  Metadata,VirtualEntityMetadata,virtualentitymetadatas,True,False,virtualentitymetadataid,name,Holds  metadata values for virtual entities
webresource,Web Resource,WebResource,webresourceset,False,False,webresourceid,name,Data equivalent to files used in Web development. Web resources provide client-side components that are used to provide custom user interface elements.
webwizard,Web Wizard,WebWizard,webwizards,False,False,webwizardid,name,Definition for a Web-based wizard.
wizardaccessprivilege,Web Wizard Access Privilege,WizardAccessPrivilege,wizardaccessprivileges,False,False,wizardaccessprivilegeid,entityname,Privilege needed to access a Web-based wizard.
wizardpage,Wizard Page,WizardPage,wizardpages,False,False,wizardpageid,,Page in a Web-based wizard.
workflow,Process,Workflow,workflows,False,False,workflowid,name,"Set of logical rules that define the steps necessary to automate a specific business process, task, or set of actions to be performed."
workflowbinary,Workflow Binary,workflowbinary,workflowbinaries,True,False,workflowbinaryid,name,
workflowcardconnections,workflowcardconnections,workflowcardconnections,workflowcardconnectionsset,True,False,workflowcardconnectionsid,,
workflowdependency,Process Dependency,WorkflowDependency,workflowdependencies,False,False,workflowdependencyid,,Dependencies for a process.
workflowlog,Process Log,WorkflowLog,workflowlogs,False,False,workflowlogid,,Log used to track process execution.
workflowmetadata,Workflow Metadata,WorkflowMetadata,workflowmetadata,True,False,workflowmetadataid,name,Metadata associated with workflows
workflowwaitsubscription,Workflow Wait Subscription,WorkflowWaitSubscription,workflowwaitsubscriptions,False,False,workflowwaitsubscriptionid,,For internal use only.
workqueue,Work Queue,workqueue,workqueues,True,False,workqueueid,name,
workqueueitem,Work Queue Item,workqueueitem,workqueueitems,True,False,workqueueitemid,name,
